af:decimal:latn:normal:other:default:#,##0.###
de:decimal:latn:long:one:10000:00 Tausend
de:decimal:latn:long:other:10000:00 Tausend
de:decimal:latn:long:one:100000:000 Tausend
de:decimal:latn:long:other:100000:000 Tausend
de:decimal:latn:long:one:1000000:0 Million
de:decimal:latn:long:other:1000000:0 Millionen
de:decimal:latn:long:one:10000000:00 Millionen
de:decimal:latn:long:other:10000000:00 Millionen
de:decimal:latn:long:one:100000000:000 Millionen
de:decimal:latn:long:other:100000000:000 Millionen
de:decimal:latn:long:one:1000000000:0 Milliarde
de:decimal:latn:long:other:1000000000:0 Milliarden
de:decimal:latn:long:one:10000000000:00 Milliarden
de:decimal:latn:long:other:10000000000:00 Milliarden
de:decimal:latn:long:one:100000000000:000 Milliarden
de:decimal:latn:long:other:100000000000:000 Milliarden
de:decimal:latn:long:one:1000000000000:0 Billion
de:decimal:latn:long:other:1000000000000:0 Billionen
de:decimal:latn:long:one:10000000000000:00 Billionen
de:decimal:latn:long:other:10000000000000:00 Billionen
de:decimal:latn:long:one:100000000000000:000 Billionen
de:decimal:latn:long:other:100000000000000:000 Billionen
de:decimal:latn:short:one:1000:0
de:decimal:latn:short:other:1000:0
de:decimal:latn:short:one:10000:0
de:decimal:latn:short:other:10000:0
de:decimal:latn:short:one:100000:0
de:decimal:latn:short:other:100000:0
de:decimal:latn:short:one:1000000:0 Mio'.'
de:decimal:latn:short:other:1000000:0 Mio'.'
de:decimal:latn:short:one:10000000:00 Mio'.'
de:decimal:latn:short:other:10000000:00 Mio'.'
de:decimal:latn:short:one:100000000:000 Mio'.'
de:decimal:latn:short:other:100000000:000 Mio'.'
de:decimal:latn:short:one:1000000000:0 Mrd'.'
de:decimal:latn:short:other:1000000000:0 Mrd'.'
de:decimal:latn:short:one:10000000000:00 Mrd'.'
de:decimal:latn:short:other:10000000000:00 Mrd'.'
de:decimal:latn:short:one:100000000000:000 Mrd'.'
de:decimal:latn:short:other:100000000000:000 Mrd'.'
de:decimal:latn:short:one:1000000000000:0 Bio'.'
de:decimal:latn:short:other:1000000000000:0 Bio'.'
de:decimal:latn:short:one:10000000000000:00 Bio'.'
de:decimal:latn:short:other:10000000000000:00 Bio'.'
de:decimal:latn:short:one:100000000000000:000 Bio'.'
de:decimal:latn:short:other:100000000000000:000 Bio'.'
dz:decimal:latn:normal:other:default:#,##,##0.###
dz:decimal:latn:long:other:1000:སྟོང་ཕྲག 0
dz:decimal:latn:long:other:10000:ཁྲི་ཕྲག 0
dz:decimal:latn:long:other:100000:འབུམ་ཕྲག 0
dz:decimal:latn:long:other:1000000:ས་ཡ་ 0
dz:decimal:latn:long:other:10000000:བྱེ་བ་ 0
dz:decimal:latn:long:other:100000000:དུང་ཕྱུར་ 0
dz:decimal:latn:long:other:1000000000:དུང་ཕྱུར་ 00
dz:decimal:latn:long:other:10000000000:དུང་ཕྱུར་བརྒྱ་ 0
dz:decimal:latn:long:other:100000000000:དུང་ཕྱུར་སྟོང 0
dz:decimal:latn:long:other:1000000000000:དུང་ཕྱུར་ཁྲི་ 0
dz:decimal:latn:long:other:10000000000000:དུང་ཕྱུར་འབུམ་ 0
dz:decimal:latn:long:other:100000000000000:དུང་ཕྱུར་ས་ཡ་ 0
el:decimal:latn:normal:other:default:#,##0.###
el:decimal:latn:long:one:1000:0 χιλιάδα
el:decimal:latn:long:other:1000:0 χιλιάδες
el:decimal:latn:long:one:10000:00 χιλιάδες
el:decimal:latn:long:other:10000:00 χιλιάδες
el:decimal:latn:long:one:100000:000 χιλιάδες
el:decimal:latn:long:other:100000:000 χιλιάδες
el:decimal:latn:long:one:1000000:0 εκατομμύριο
el:decimal:latn:long:other:1000000:0 εκατομμύρια
el:decimal:latn:long:one:10000000:00 εκατομμύρια
el:decimal:latn:long:other:10000000:00 εκατομμύρια
el:decimal:latn:long:one:100000000:000 εκατομμύρια
el:decimal:latn:long:other:100000000:000 εκατομμύρια
el:decimal:latn:long:one:1000000000:0 δισεκατομμύριο
el:decimal:latn:long:other:1000000000:0 δισεκατομμύρια
el:decimal:latn:long:one:10000000000:00 δισεκατομμύρια
el:decimal:latn:long:other:10000000000:00 δισεκατομμύρια
el:decimal:latn:long:one:100000000000:000 δισεκατομμύρια
el:decimal:latn:long:other:100000000000:000 δισεκατομμύρια
el:decimal:latn:long:one:1000000000000:0 τρισεκατομμύριο
el:decimal:latn:long:other:1000000000000:0 τρισεκατομμύρια
el:decimal:latn:long:one:10000000000000:00 τρισεκατομμύρια
el:decimal:latn:long:other:10000000000000:00 τρισεκατομμύρια
el:decimal:latn:long:one:100000000000000:000 τρισεκατομμύρια
el:decimal:latn:long:other:100000000000000:000 τρισεκατομμύρια
el:decimal:latn:short:one:1000:0 χιλ'.'
el:decimal:latn:short:other:1000:0 χιλ'.'
el:decimal:latn:short:one:10000:00 χιλ'.'
el:decimal:latn:short:other:10000:00 χιλ'.'
el:decimal:latn:short:one:100000:000 χιλ'.'
el:decimal:latn:short:other:100000:000 χιλ'.'
el:decimal:latn:short:one:1000000:0 εκ'.'
el:decimal:latn:short:other:1000000:0 εκ'.'
el:decimal:latn:short:one:10000000:00 εκ'.'
el:decimal:latn:short:other:10000000:00 εκ'.'
el:decimal:latn:short:one:100000000:000 εκ'.'
el:decimal:latn:short:other:100000000:000 εκ'.'
el:decimal:latn:short:one:1000000000:0 δισ'.'
el:decimal:latn:short:other:1000000000:0 δισ'.'
el:decimal:latn:short:one:10000000000:00 δισ'.'
el:decimal:latn:short:other:10000000000:00 δισ'.'
el:decimal:latn:short:one:100000000000:000 δισ'.'
el:decimal:latn:short:other:100000000000:000 δισ'.'
el:decimal:latn:short:one:1000000000000:0 τρισ'.'
el:decimal:latn:short:other:1000000000000:0 τρισ'.'
el:decimal:latn:short:one:10000000000000:00 τρισ'.'
el:decimal:latn:short:other:10000000000000:00 τρισ'.'
el:decimal:latn:short:one:100000000000000:000 τρισ'.'
el:decimal:latn:short:other:100000000000000:000 τρισ'.'
en:decimal:latn:normal:other:default:#,##0.###
en:decimal:latn:long:one:1000:0 thousand
en:decimal:latn:long:other:1000:0 thousand
en:decimal:latn:long:one:10000:00 thousand
en:decimal:latn:long:other:10000:00 thousand
en:decimal:latn:long:one:100000:000 thousand
en:decimal:latn:long:other:100000:000 thousand
en:decimal:latn:long:one:1000000:0 million
en:decimal:latn:long:other:1000000:0 million
en:decimal:latn:long:one:10000000:00 million
en:decimal:latn:long:other:10000000:00 million
en:decimal:latn:long:one:100000000:000 million
en:decimal:latn:long:other:100000000:000 million
en:decimal:latn:long:one:1000000000:0 billion
en:decimal:latn:long:other:1000000000:0 billion
en:decimal:latn:long:one:10000000000:00 billion
en:decimal:latn:long:other:10000000000:00 billion
en:decimal:latn:long:one:100000000000:000 billion
en:decimal:latn:long:other:100000000000:000 billion
en:decimal:latn:long:one:1000000000000:0 trillion
en:decimal:latn:long:other:1000000000000:0 trillion
en:decimal:latn:long:one:10000000000000:00 trillion
en:decimal:latn:long:other:10000000000000:00 trillion
en:decimal:latn:long:one:100000000000000:000 trillion
en:decimal:latn:long:other:100000000000000:000 trillion
en:decimal:latn:short:one:1000:0K
en:decimal:latn:short:other:1000:0K
en:decimal:latn:short:one:10000:00K
en:decimal:latn:short:other:10000:00K
en:decimal:latn:short:one:100000:000K
en:decimal:latn:short:other:100000:000K
en:decimal:latn:short:one:1000000:0M
en:decimal:latn:short:other:1000000:0M
en:decimal:latn:short:one:10000000:00M
en:decimal:latn:short:other:10000000:00M
en:decimal:latn:short:one:100000000:000M
en:decimal:latn:short:other:100000000:000M
en:decimal:latn:short:one:1000000000:0B
en:decimal:latn:short:other:1000000000:0B
en:decimal:latn:short:one:10000000000:00B
en:decimal:latn:short:other:10000000000:00B
en:decimal:latn:short:one:100000000000:000B
en:decimal:latn:short:other:100000000000:000B
en:decimal:latn:short:one:1000000000000:0T
en:decimal:latn:short:other:1000000000000:0T
en:decimal:latn:short:one:10000000000000:00T
en:decimal:latn:short:other:10000000000000:00T
en:decimal:latn:short:one:100000000000000:000T
en:decimal:latn:short:other:100000000000000:000T
eo:decimal:latn:normal:other:default:#,##0.###
es:decimal:latn:normal:other:default:#,##0.###
es:decimal:latn:long:one:1000:0 mil
es:decimal:latn:long:other:1000:0 mil
es:decimal:latn:long:one:10000:00 mil
es:decimal:latn:long:other:10000:00 mil
es:decimal:latn:long:one:100000:000 mil
es:decimal:latn:long:other:100000:000 mil
es:decimal:latn:long:one:1000000:0 millón
es:decimal:latn:long:other:1000000:0 millones
es:decimal:latn:long:one:10000000:00 millones
es:decimal:latn:long:other:10000000:00 millones
es:decimal:latn:long:one:100000000:000 millones
es:decimal:latn:long:other:100000000:000 millones
es:decimal:latn:long:one:1000000000:0 mil millones
es:decimal:latn:long:other:1000000000:0 mil millones
es:decimal:latn:long:one:10000000000:00 mil millones
es:decimal:latn:long:other:10000000000:00 mil millones
es:decimal:latn:long:one:100000000000:000 mil millones
es:decimal:latn:long:other:100000000000:000 mil millones
es:decimal:latn:long:one:1000000000000:0 billón
es:decimal:latn:long:other:1000000000000:0 billones
es:decimal:latn:long:one:10000000000000:00 billones
es:decimal:latn:long:other:10000000000000:00 billones
es:decimal:latn:long:one:100000000000000:000 billones
es:decimal:latn:long:other:100000000000000:000 billones
es:decimal:latn:short:one:1000:0 mil
es:decimal:latn:short:other:1000:0 mil
es:decimal:latn:short:one:10000:00 mil
es:decimal:latn:short:other:10000:00 mil
es:decimal:latn:short:one:100000:000 mil
es:decimal:latn:short:other:100000:000 mil
es:decimal:latn:short:one:1000000:0 M
es:decimal:latn:short:other:1000000:0 M
es:decimal:latn:short:one:10000000:00 M
es:decimal:latn:short:other:10000000:00 M
es:decimal:latn:short:one:100000000:000 M
es:decimal:latn:short:other:100000000:000 M
es:decimal:latn:short:one:1000000000:0000 M
es:decimal:latn:short:other:1000000000:0000 M
es:decimal:latn:short:one:10000000000:00 mil M
es:decimal:latn:short:other:10000000000:00 mil M
es:decimal:latn:short:one:100000000000:000 mil M
es:decimal:latn:short:other:100000000000:000 mil M
es:decimal:latn:short:one:1000000000000:0 B
es:decimal:latn:short:other:1000000000000:0 B
es:decimal:latn:short:one:10000000000000:00 B
es:decimal:latn:short:other:10000000000000:00 B
es:decimal:latn:short:one:100000000000000:000 B
es:decimal:latn:short:other:100000000000000:000 B
et:decimal:latn:normal:other:default:#,##0.###
et:decimal:latn:long:one:1000:0 tuhat
et:decimal:latn:long:other:1000:0 tuhat
et:decimal:latn:long:one:10000:00 tuhat
et:decimal:latn:long:other:10000:00 tuhat
et:decimal:latn:long:one:100000:000 tuhat
et:decimal:latn:long:other:100000:000 tuhat
et:decimal:latn:long:one:1000000:0 miljon
et:decimal:latn:long:other:1000000:0 miljonit
et:decimal:latn:long:one:10000000:00 miljonit
et:decimal:latn:long:other:10000000:00 miljonit
et:decimal:latn:long:one:100000000:000 miljonit
et:decimal:latn:long:other:100000000:000 miljonit
et:decimal:latn:long:one:1000000000:0 miljard
et:decimal:latn:long:other:1000000000:0 miljardit
et:decimal:latn:long:one:10000000000:00 miljardit
et:decimal:latn:long:other:10000000000:00 miljardit
et:decimal:latn:long:one:100000000000:000 miljardit
et:decimal:latn:long:other:100000000000:000 miljardit
et:decimal:latn:long:one:1000000000000:0 triljon
et:decimal:latn:long:other:1000000000000:0 triljonit
et:decimal:latn:long:one:10000000000000:00 triljonit
et:decimal:latn:long:other:10000000000000:00 triljonit
et:decimal:latn:long:one:100000000000000:000 triljonit
et:decimal:latn:long:other:100000000000000:000 triljonit
et:decimal:latn:short:one:1000:0 tuh
et:decimal:latn:short:other:1000:0 tuh
et:decimal:latn:short:one:10000:00 tuh
et:decimal:latn:short:other:10000:00 tuh
et:decimal:latn:short:one:100000:000 tuh
et:decimal:latn:short:other:100000:000 tuh
et:decimal:latn:short:one:1000000:0 mln
et:decimal:latn:short:other:1000000:0 mln
et:decimal:latn:short:one:10000000:00 mln
et:decimal:latn:short:other:10000000:00 mln
et:decimal:latn:short:one:100000000:000 mln
et:decimal:latn:short:other:100000000:000 mln
et:decimal:latn:short:one:1000000000:0 mld
et:decimal:latn:short:other:1000000000:0 mld
et:decimal:latn:short:one:10000000000:00 mld
et:decimal:latn:short:other:10000000000:00 mld
et:decimal:latn:short:one:100000000000:000 mld
et:decimal:latn:short:other:100000000000:000 mld
et:decimal:latn:short:one:1000000000000:0 trl
et:decimal:latn:short:other:1000000000000:0 trl
et:decimal:latn:short:one:10000000000000:00 trl
et:decimal:latn:short:other:10000000000000:00 trl
et:decimal:latn:short:one:100000000000000:000 trl
et:decimal:latn:short:other:100000000000000:000 trl
eu:decimal:latn:normal:other:default:#,##0.###
eu:decimal:latn:long:one:1000:0000
eu:decimal:latn:long:other:1000:0000
eu:decimal:latn:long:one:10000:00000
eu:decimal:latn:long:other:10000:00000
eu:decimal:latn:long:one:100000:000000
eu:decimal:latn:long:other:100000:000000
eu:decimal:latn:long:one:1000000:0 milioi
eu:decimal:latn:long:other:1000000:0 milioi
eu:decimal:latn:long:one:10000000:00 milioi
eu:decimal:latn:long:other:10000000:00 milioi
eu:decimal:latn:long:one:100000000:000 milioi
eu:decimal:latn:long:other:100000000:000 milioi
eu:decimal:latn:long:one:1000000000:0000 milioi
eu:decimal:latn:long:other:1000000000:0000 milioi
eu:decimal:latn:long:one:10000000000:00000 milioi
eu:decimal:latn:long:other:10000000000:00000 milioi
eu:decimal:latn:long:one:100000000000:000000 milioi
eu:decimal:latn:long:other:100000000000:000000 milioi
eu:decimal:latn:long:one:1000000000000:0 bilioi
eu:decimal:latn:long:other:1000000000000:0 bilioi
eu:decimal:latn:long:one:10000000000000:00 bilioi
eu:decimal:latn:long:other:10000000000000:00 bilioi
eu:decimal:latn:long:one:100000000000000:000 bilioi
eu:decimal:latn:long:other:100000000000000:000 bilioi
eu:decimal:latn:short:one:1000:0000
eu:decimal:latn:short:other:1000:0000
eu:decimal:latn:short:one:10000:00000
eu:decimal:latn:short:other:10000:00000
eu:decimal:latn:short:one:100000:000000
eu:decimal:latn:short:other:100000:000000
eu:decimal:latn:short:one:1000000:0 M
eu:decimal:latn:short:other:1000000:0 M
eu:decimal:latn:short:one:10000000:00 M
eu:decimal:latn:short:other:10000000:00 M
eu:decimal:latn:short:one:100000000:000 M
eu:decimal:latn:short:other:100000000:000 M
eu:decimal:latn:short:one:1000000000:0000 M
eu:decimal:latn:short:other:1000000000:0000 M
eu:decimal:latn:short:one:10000000000:00000 M
eu:decimal:latn:short:other:10000000000:00000 M
eu:decimal:latn:short:one:100000000000:000000 M
eu:decimal:latn:short:other:100000000000:000000 M
eu:decimal:latn:short:one:1000000000000:0 B
eu:decimal:latn:short:other:1000000000000:0 B
eu:decimal:latn:short:one:10000000000000:00 B
eu:decimal:latn:short:other:10000000000000:00 B
eu:decimal:latn:short:one:100000000000000:000 B
eu:decimal:latn:short:other:100000000000000:000 B
fa:decimal:arabext:normal:other:default:#,##0.###
fa:decimal:latn:normal:other:default:#,##0.###
fa:decimal:latn:long:one:1000:0 هزار
fa:decimal:latn:long:other:1000:0 هزار
fa:decimal:latn:long:one:10000:00 هزار
fa:decimal:latn:long:other:10000:00 هزار
fa:decimal:latn:long:one:100000:000 هزار
fa:decimal:latn:long:other:100000:000 هزار
fa:decimal:latn:long:one:1000000:0 میلیون
fa:decimal:latn:long:other:1000000:0 میلیون
fa:decimal:latn:long:one:10000000:00 میلیون
fa:decimal:latn:long:other:10000000:00 میلیون
fa:decimal:latn:long:one:100000000:000 میلیون
fa:decimal:latn:long:other:100000000:000 میلیون
fa:decimal:latn:long:one:1000000000:0 میلیارد
fa:decimal:latn:long:other:1000000000:0 میلیارد
fa:decimal:latn:long:one:10000000000:00 میلیارد
fa:decimal:latn:long:other:10000000000:00 میلیارد
fa:decimal:latn:long:one:100000000000:000 میلیارد
fa:decimal:latn:long:other:100000000000:000 میلیارد
fa:decimal:latn:long:one:1000000000000:0 هزارمیلیارد
fa:decimal:latn:long:other:1000000000000:0 هزارمیلیارد
fa:decimal:latn:long:one:10000000000000:00 هزارمیلیارد
fa:decimal:latn:long:other:10000000000000:00 هزارمیلیارد
fa:decimal:latn:long:one:100000000000000:000 هزارمیلیارد
fa:decimal:latn:long:other:100000000000000:000 هزارمیلیارد
fa:decimal:latn:short:one:1000:0 هزار
fa:decimal:latn:short:other:1000:0 هزار
fa:decimal:latn:short:one:10000:00 هزار
fa:decimal:latn:short:other:10000:00 هزار
fa:decimal:latn:short:one:100000:000 هزار
fa:decimal:latn:short:other:100000:000 هزار
fa:decimal:latn:short:one:1000000:0 میلیون
fa:decimal:latn:short:other:1000000:0 میلیون
fa:decimal:latn:short:one:10000000:00 میلیون
fa:decimal:latn:short:other:10000000:00 میلیون
fa:decimal:latn:short:one:100000000:000 م
fa:decimal:latn:short:other:100000000:000 م
fa:decimal:latn:short:one:1000000000:0 م
fa:decimal:latn:short:other:1000000000:0 م
fa:decimal:latn:short:one:10000000000:00 م
fa:decimal:latn:short:other:10000000000:00 م
fa:decimal:latn:short:one:100000000000:000 میلیارد
fa:decimal:latn:short:other:100000000000:000 میلیارد
fa:decimal:latn:short:one:1000000000000:0 تریلیون
fa:decimal:latn:short:other:1000000000000:0 تریلیون
fa:decimal:latn:short:one:10000000000000:00 ت
fa:decimal:latn:short:other:10000000000000:00 ت
fa:decimal:latn:short:one:100000000000000:000 ت
fa:decimal:latn:short:other:100000000000000:000 ت
fi:decimal:latn:normal:other:default:#,##0.###
fi:decimal:latn:long:one:1000:0 tuhat
fi:decimal:latn:long:other:1000:0 tuhatta
fi:decimal:latn:long:one:10000:00 tuhatta
fi:decimal:latn:long:other:10000:00 tuhatta
fi:decimal:latn:long:one:100000:000 tuhatta
fi:decimal:latn:long:other:100000:000 tuhatta
fi:decimal:latn:long:one:1000000:0 miljoona
fi:decimal:latn:long:other:1000000:0 miljoonaa
fi:decimal:latn:long:one:10000000:00 miljoonaa
fi:decimal:latn:long:other:10000000:00 miljoonaa
fi:decimal:latn:long:one:100000000:000 miljoonaa
fi:decimal:latn:long:other:100000000:000 miljoonaa
fi:decimal:latn:long:one:1000000000:0 miljardi
fi:decimal:latn:long:other:1000000000:0 miljardia
fi:decimal:latn:long:one:10000000000:00 miljardia
fi:decimal:latn:long:other:10000000000:00 miljardia
fi:decimal:latn:long:one:100000000000:000 miljardia
fi:decimal:latn:long:other:100000000000:000 miljardia
fi:decimal:latn:long:one:1000000000000:0 biljoona
fi:decimal:latn:long:other:1000000000000:0 biljoonaa
fi:decimal:latn:long:one:10000000000000:00 biljoonaa
fi:decimal:latn:long:other:10000000000000:00 biljoonaa
fi:decimal:latn:long:one:100000000000000:000 biljoonaa
fi:decimal:latn:long:other:100000000000000:000 biljoonaa
fi:decimal:latn:short:one:1000:0 t'.'
fi:decimal:latn:short:other:1000:0 t'.'
fi:decimal:latn:short:one:10000:00 t'.'
fi:decimal:latn:short:other:10000:00 t'.'
fi:decimal:latn:short:one:100000:000 t'.'
fi:decimal:latn:short:other:100000:000 t'.'
fi:decimal:latn:short:one:1000000:0 milj'.'
fi:decimal:latn:short:other:1000000:0 milj'.'
fi:decimal:latn:short:one:10000000:00 milj'.'
fi:decimal:latn:short:other:10000000:00 milj'.'
fi:decimal:latn:short:one:100000000:000 milj'.'
fi:decimal:latn:short:other:100000000:000 milj'.'
fi:decimal:latn:short:one:1000000000:0 mrd'.'
fi:decimal:latn:short:other:1000000000:0 mrd'.'
fi:decimal:latn:short:one:10000000000:00 mrd'.'
fi:decimal:latn:short:other:10000000000:00 mrd'.'
fi:decimal:latn:short:one:100000000000:000 mrd'.'
fi:decimal:latn:short:other:100000000000:000 mrd'.'
fi:decimal:latn:short:one:1000000000000:0 bilj'.'
fi:decimal:latn:short:other:1000000000000:0 bilj'.'
fi:decimal:latn:short:one:10000000000000:00 bilj'.'
fi:decimal:latn:short:other:10000000000000:00 bilj'.'
fi:decimal:latn:short:one:100000000000000:000 bilj'.'
fi:decimal:latn:short:other:100000000000000:000 bilj'.'
fo:decimal:latn:normal:other:default:#,##0.###
fo:decimal:latn:long:one:1000:0 túsund
fo:decimal:latn:long:other:1000:0 túsund
fo:decimal:latn:long:one:10000:00 túsund
fo:decimal:latn:long:other:10000:00 túsund
fo:decimal:latn:long:one:100000:000 túsund
fo:decimal:latn:long:other:100000:000 túsund
fo:decimal:latn:long:one:1000000:0 millión
fo:decimal:latn:long:other:1000000:0 milliónir
fo:decimal:latn:long:one:10000000:00 milliónir
fo:decimal:latn:long:other:10000000:00 milliónir
fo:decimal:latn:long:one:100000000:000 milliónir
fo:decimal:latn:long:other:100000000:000 milliónir
fo:decimal:latn:long:one:1000000000:0 milliard
fo:decimal:latn:long:other:1000000000:0 milliardir
fo:decimal:latn:long:one:10000000000:00 milliardir
fo:decimal:latn:long:other:10000000000:00 milliardir
fo:decimal:latn:long:one:100000000000:000 milliardir
fo:decimal:latn:long:other:100000000000:000 milliardir
fo:decimal:latn:long:one:1000000000000:0 billión
fo:decimal:latn:long:other:1000000000000:0 billiónir
fo:decimal:latn:long:one:10000000000000:00 billiónir
fo:decimal:latn:long:other:10000000000000:00 billiónir
fo:decimal:latn:long:one:100000000000000:000 billiónir
fo:decimal:latn:long:other:100000000000000:000 billiónir
fo:decimal:latn:short:one:1000:0 tús'.'
fo:decimal:latn:short:other:1000:0 tús'.'
fo:decimal:latn:short:one:10000:00 tús'.'
fo:decimal:latn:short:other:10000:00 tús'.'
fo:decimal:latn:short:one:100000:000 tús'.'
fo:decimal:latn:short:other:100000:000 tús'.'
fo:decimal:latn:short:one:1000000:0 mió'.'
fo:decimal:latn:short:other:1000000:0 mió'.'
fo:decimal:latn:short:one:10000000:00 mió'.'
fo:decimal:latn:short:other:10000000:00 mió'.'
fo:decimal:latn:short:one:100000000:000 mió'.'
fo:decimal:latn:short:other:100000000:000 mió'.'
fo:decimal:latn:short:one:1000000000:0 mia'.'
fo:decimal:latn:short:other:1000000000:0 mia'.'
fo:decimal:latn:short:one:10000000000:00 mia'.'
fo:decimal:latn:short:other:10000000000:00 mia'.'
fo:decimal:latn:short:one:100000000000:000 mia'.'
fo:decimal:latn:short:other:100000000000:000 mia'.'
fo:decimal:latn:short:one:1000000000000:0 bió'.'
fo:decimal:latn:short:other:1000000000000:0 bió'.'
fo:decimal:latn:short:one:10000000000000:00 bió'.'
fo:decimal:latn:short:other:10000000000000:00 bió'.'
fo:decimal:latn:short:one:100000000000000:000 bió'.'
fo:decimal:latn:short:other:100000000000000:000 bió'.'
fr:decimal:latn:normal:other:default:#,##0.###
fr:decimal:latn:long:one:1000:0 millier
fr:decimal:latn:long:other:1000:0 mille
fr:decimal:latn:long:one:10000:00 mille
fr:decimal:latn:long:other:10000:00 mille
fr:decimal:latn:long:one:100000:000 mille
fr:decimal:latn:long:other:100000:000 mille
fr:decimal:latn:long:one:1000000:0 million
fr:decimal:latn:long:other:1000000:0 millions
fr:decimal:latn:long:one:10000000:00 million
fr:decimal:latn:long:other:10000000:00 millions
fr:decimal:latn:long:one:100000000:000 million
fr:decimal:latn:long:other:100000000:000 millions
fr:decimal:latn:long:one:1000000000:0 milliard
fr:decimal:latn:long:other:1000000000:0 milliards
fr:decimal:latn:long:one:10000000000:00 milliard
fr:decimal:latn:long:other:10000000000:00 milliards
fr:decimal:latn:long:one:100000000000:000 milliard
fr:decimal:latn:long:other:100000000000:000 milliards
fr:decimal:latn:long:one:1000000000000:0 billion
fr:decimal:latn:long:other:1000000000000:0 billions
fr:decimal:latn:long:one:10000000000000:00 billion
fr:decimal:latn:long:other:10000000000000:00 billions
fr:decimal:latn:long:one:100000000000000:000 billion
fr:decimal:latn:long:other:100000000000000:000 billions
fr:decimal:latn:short:one:1000:0 k
fr:decimal:latn:short:other:1000:0 k
fr:decimal:latn:short:one:10000:00 k
fr:decimal:latn:short:other:10000:00 k
fr:decimal:latn:short:one:100000:000 k
fr:decimal:latn:short:other:100000:000 k
fr:decimal:latn:short:one:1000000:0 M
fr:decimal:latn:short:other:1000000:0 M
fr:decimal:latn:short:one:10000000:00 M
fr:decimal:latn:short:other:10000000:00 M
fr:decimal:latn:short:one:100000000:000 M
fr:decimal:latn:short:other:100000000:000 M
fr:decimal:latn:short:one:1000000000:0 Md
fr:decimal:latn:short:other:1000000000:0 Md
fr:decimal:latn:short:one:10000000000:00 Md
fr:decimal:latn:short:other:10000000000:00 Md
fr:decimal:latn:short:one:100000000000:000 Md
fr:decimal:latn:short:other:100000000000:000 Md
fr:decimal:latn:short:one:1000000000000:0 Bn
fr:decimal:latn:short:other:1000000000000:0 Bn
fr:decimal:latn:short:one:10000000000000:00 Bn
fr:decimal:latn:short:other:10000000000000:00 Bn
fr:decimal:latn:short:one:100000000000000:000 Bn
fr:decimal:latn:short:other:100000000000000:000 Bn
fy:decimal:latn:normal:other:default:#,##0.###
fy:decimal:latn:long:one:1000:0 tûzen
fy:decimal:latn:long:other:1000:0 tûzen
fy:decimal:latn:long:one:10000:00 tûzen
fy:decimal:latn:long:other:10000:00 tûzen
fy:decimal:latn:long:one:100000:000 tûzen
fy:decimal:latn:long:other:100000:000 tûzen
fy:decimal:latn:long:one:1000000:0 miljoen
fy:decimal:latn:long:other:1000000:0 miljoen
fy:decimal:latn:long:one:10000000:00 miljoen
fy:decimal:latn:long:other:10000000:00 miljoen
fy:decimal:latn:long:one:100000000:000 miljoen
fy:decimal:latn:long:other:100000000:000 miljoen
fy:decimal:latn:long:one:1000000000:0 miljard
fy:decimal:latn:long:other:1000000000:0 miljard
fy:decimal:latn:long:one:10000000000:00 miljard
fy:decimal:latn:long:other:10000000000:00 miljard
fy:decimal:latn:long:one:100000000000:000 miljard
fy:decimal:latn:long:other:100000000000:000 miljard
fy:decimal:latn:long:one:1000000000000:0 biljoen
fy:decimal:latn:long:other:1000000000000:0 biljoen
fy:decimal:latn:long:one:10000000000000:00 biljoen
fy:decimal:latn:long:other:10000000000000:00 biljoen
fy:decimal:latn:long:one:100000000000000:000 biljoen
fy:decimal:latn:long:other:100000000000000:000 biljoen
fy:decimal:latn:short:one:1000:0K
fy:decimal:latn:short:other:1000:0K
fy:decimal:latn:short:one:10000:00K
fy:decimal:latn:short:other:10000:00K
fy:decimal:latn:short:one:100000:000K
fy:decimal:latn:short:other:100000:000K
fy:decimal:latn:short:one:1000000:0 mln'.'
fy:decimal:latn:short:other:1000000:0 mln'.'
fy:decimal:latn:short:one:10000000:00 mln'.'
fy:decimal:latn:short:other:10000000:00 mln'.'
fy:decimal:latn:short:one:100000000:000 mln'.'
fy:decimal:latn:short:other:100000000:000 mln'.'
fy:decimal:latn:short:one:1000000000:0 mld'.'
fy:decimal:latn:short:other:1000000000:0 mld'.'
fy:decimal:latn:short:one:10000000000:00 mld'.'
fy:decimal:latn:short:other:10000000000:00 mld'.'
fy:decimal:latn:short:one:100000000000:000 mld'.'
fy:decimal:latn:short:other:100000000000:000 mld'.'
fy:decimal:latn:short:one:1000000000000:0 bln'.'
fy:decimal:latn:short:other:1000000000000:0 bln'.'
fy:decimal:latn:short:one:10000000000000:00 bln'.'
fy:decimal:latn:short:other:10000000000000:00 bln'.'
fy:decimal:latn:short:one:100000000000000:000 bln'.'
fy:decimal:latn:short:other:100000000000000:000 bln'.'
ga:decimal:latn:normal:other:default:#,##0.###
ga:decimal:latn:long:one:1000:0 mhíle
ga:decimal:latn:long:two:1000:0 mhíle
ga:decimal:latn:long:few:1000:0 mhíle
ga:decimal:latn:long:many:1000:0 míle
ga:decimal:latn:long:other:1000:0 míle
ga:decimal:latn:long:one:10000:00 míle
ga:decimal:latn:long:two:10000:00 míle
ga:decimal:latn:long:few:10000:00 míle
ga:decimal:latn:long:many:10000:00 míle
ga:decimal:latn:long:other:10000:00 míle
ga:decimal:latn:long:one:100000:000 míle
